Billing Date,Brand,Article,Site,Site Area,MRP,Promotion Name,Region,POS Billing Quantity,POS Cost,POS Gross Sales,POS Total Discount,POS Tax Amount,POS Net Sales WOT,POS RGM,Vendor,Fiber,Fabric,Brand Tag,Wash Care Instructions,C Technique,Broad Craft,Handloom Mark,Silk Mark,Type,Style Code,Craft Code,Site Name,Bin
2023-02-16,Ciba,3231875265,ST08,B,8393,P32,R3,1,4068.0816829012942,8393,1265.5348972363417,356.3732551381829,6771.091847625476,2703.0101647241813,V7,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C1,B3,yes,no,Woven,3231875,C1,ST08B,8000-8999
2023-04-06,Ciba,8984510487,ST13,A,1277,P12,R1,1,628.8225496672795,1277,64.7444128708751,60.61277935645625,1151.6428077726687,522.8202581053891,V8,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C8,B3,no,no,Woven,8984510,C8,ST13A,1000-1999
2023-03-24,Ciba,7942317708,ST02,A,6371,P13,R3,1,2989.6830632609044,6371,532.4860970686724,291.9256951465664,5546.588207784761,2556.9051445238565,V9,Modal,Plain,Ciba Plain Saree,Handwash Separately,C5,B3,no,no,Embroidered,7942317,C5,ST02A,6000-6999
2023-02-26,Ciba,5257481369,ST04,A,8484,P11,R1,1,4034.8458116057036,8484,230.6761490153704,412.6661925492315,7840.657658435397,3805.8118468296934,V10,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C6,B4,yes,no,Embroidered,5257481,C6,ST04A,8000-8999
2023-03-06,Aiba,4938629253,ST12,A,8498,P9,R3,1,3936.402302735077,8498,1996.8502947901238,325.0574852604939,6176.0922199493825,2239.6899172143058,V1,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C3,B1,no,no,Printed,4938629,C3,ST12A,8000-8999
2023-01-31,Biba,3083917806,ST30,B,8241,P16,R4,1,3883.037322097965,8241,2187.6855940391874,302.66572029804064,5750.648685662773,1867.6113635648076,V2,Cotton,Plain,Biba Plain Saree,Handwash Separately,C9,B1,no,no,Printed,3083917,C9,ST30B,8000-8999
2023-01-19,Aiba,2336881698,ST15,A,8543,P31,R2,1,4111.60245173978,8543,276.57067142417867,413.3214664287911,7853.107862147031,3741.5054104072506,V3,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C3,B1,yes,no,Woven,2336881,C3,ST15A,8000-8999
2023-03-17,Aiba,6185077953,ST10,A,5472,P16,R2,1,2503.386923554099,5472,1240.1141652814576,211.59429173592713,4020.2915429826153,1516.904619428516,V4,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C2,B2,no,no,Embroidered,6185077,C2,ST10A,5000-5999
2023-01-01,Ciba,7456533452,ST05,A,9663,P16,R3,0,0.0,0,0.0,0.0,0.0,0.0,V5,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C4,B2,yes,no,Printed,7456533,C4,ST05A,9000-9999
2023-04-11,Ciba,8933873543,ST07,B,7246,P28,R3,1,3593.6912408182325,7246,336.8274943594505,345.45862528202747,6563.713880358522,2970.0226395402897,V6,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C8,B2,no,no,Printed,8933873,C8,ST07B,7000-7999
2023-04-05,Ciba,1898577558,ST27,C,7900,P10,R3,0,0.0,0,0.0,0.0,0.0,0.0,V7,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C6,B3,yes,no,Printed,1898577,C6,ST27C,7000-7999
2023-01-08,Biba,8494294224,ST29,C,1367,P27,R2,1,637.0826200033048,1367,147.60423869963483,60.969788065018264,1158.4259732353469,521.3433532320421,V8,Cotton,Plain,Biba Plain Saree,Handwash Separately,C6,B3,yes,no,Tie-Dyed,8494294,C6,ST29C,1000-1999
2023-03-23,Ciba,5292652060,ST26,B,4530,P27,R1,1,2116.194113242599,4530,164.27028135486376,218.28648593225682,4147.443232712879,2031.2491194702798,V9,Cotton,Georgette,Ciba Georgette Saree,Handwash Separately,C7,B3,no,no,Printed,5292652,C7,ST26B,4000-4999
2023-02-27,Biba,4901744354,ST33,A,7786,P19,R2,0,0.0,0,0.0,0.0,0.0,0.0,V10,Cotton,Plain,Biba Plain Saree,Handwash Separately,C3,B4,no,no,Woven,4901744,C3,ST33A,7000-7999
2023-02-03,Ciba,9711595215,ST20,C,2959,P34,R2,0,0.0,0,0.0,0.0,0.0,0.0,V1,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C3,B1,no,no,Printed,9711595,C3,ST20C,2000-2999
2023-02-09,Ciba,5806510296,ST23,B,7397,P28,R3,1,3330.5297398131574,7397,2143.996082176124,262.6501958911938,4990.353721932682,1659.8239821195243,V2,Cotton,Satin,Ciba Satin Saree,Handwash Separately,C7,B1,yes,no,Tie-Dyed,5806510,C7,ST23B,7000-7999
2023-02-12,Aiba,5298214822,ST23,B,6384,P2,R3,1,2895.137916681173,6384,95.66487585254369,314.4167562073728,5973.918367940084,3078.780451258911,V3,Cotton,Chiffon,Aiba Chiffon Saree,Handwash Separately,C3,B1,yes,no,Embroidered,5298214,C3,ST23B,6000-6999
2023-03-27,Aiba,1672988762,ST04,A,2236,P40,R1,1,1035.6516183994013,2236,377.86158755970035,92.90692062201498,1765.2314918182847,729.5798734188834,V4,Modal,Crepe,Aiba Crepe Saree,Handwash Separately,C1,B2,no,no,Embroidered,1672988,C1,ST04A,2000-2999
2023-03-18,Ciba,8729709693,ST05,C,6657,P25,R3,1,3302.167388262095,6657,560.9384497897018,304.8030775105149,5791.258472699783,2489.091084437688,V5,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C7,B2,no,no,Embroidered,8729709,C7,ST05C,6000-6999
2023-02-07,Biba,1446574459,ST08,C,3696,P25,R3,1,1780.77841293002,3696,1069.119992480687,131.34400037596566,2495.5360071433474,714.7575942133274,V6,Cotton,Plain,Biba Plain Saree,Handwash Separately,C7,B2,no,no,Woven,1446574,C7,ST08C,3000-3999
2023-03-22,Biba,7228294379,ST10,A,4100,P25,R2,1,1869.212808879783,4100,309.81526744185373,189.5092366279073,3600.675495930239,1731.4626870504558,V7,Cotton,Plain,Biba Plain Saree,Handwash Separately,C6,B3,yes,no,Embroidered,7228294,C6,ST10A,4000-4999
2023-03-11,Biba,2834396069,ST26,A,1451,P25,R1,1,671.4731671527524,1451,251.90598662791186,59.9547006686044,1139.1393127034837,467.66614555073136,V8,Cotton,Plain,Biba Plain Saree,Handwash Separately,C2,B3,no,no,Tie-Dyed,2834396,C2,ST26A,1000-1999
2023-01-09,Biba,3797986988,ST29,C,7370,P19,R2,1,3660.7314752398415,7370,317.92311171522584,352.6038444142387,6699.473043870536,3038.741568630694,V9,Cotton,Plain,Biba Plain Saree,Handwash Separately,C1,B3,no,no,Embroidered,3797986,C1,ST29C,7000-7999
2023-01-15,Aiba,6741871025,ST29,C,4482,P31,R2,1,2131.083006789504,4482,187.10422851262686,214.74478857436867,4080.1509829130046,1949.0679761235006,V10,Cotton,Satin,Aiba Satin Saree,Handwash Separately,C8,B4,no,no,Embroidered,6741871,C8,ST29C,4000-4999
2023-03-29,Ciba,6287975214,ST14,A,1974,P29,R4,1,950.888573312851,1974,591.5894973544006,69.12052513227998,1313.2899775133196,362.4014042004686,V1,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C1,B1,yes,no,Tie-Dyed,6287975,C1,ST14A,1000-1999
2023-03-24,Ciba,1649609606,ST02,A,3788,P7,R3,1,1832.1260801368044,3788,134.7578504742378,182.66210747628813,3470.5800420494743,1638.45396191267,V2,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C4,B1,yes,no,Woven,1649609,C4,ST02A,3000-3999
2023-04-08,Aiba,4265166426,ST30,B,7806,P4,R4,1,3897.421507918745,7806,1536.652087413392,313.46739562933044,5955.880516957277,2058.459009038532,V3,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C6,B1,yes,no,Embroidered,4265166,C6,ST30B,7000-7999
2023-03-06,Ciba,1305540608,ST18,C,6131,P28,R2,1,2987.870449493875,6131,1653.6324212406582,223.86837893796712,4253.4991998213745,1265.6287503274993,V4,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C7,B2,no,no,Woven,1305540,C7,ST18C,6000-6999
2023-02-07,Ciba,2505020085,ST01,C,1564,P36,R4,1,708.898070512497,1564,429.10532026555296,56.74473398672235,1078.1499457477246,369.25187523522754,V5,Modal,Plain,Ciba Plain Saree,Handwash Separately,C9,B2,no,no,Printed,2505020,C9,ST01C,1000-1999
2023-01-17,Ciba,9878607585,ST20,C,8999,P38,R2,1,4183.216757479366,8999,1470.6645058879024,376.4167747056049,7151.9187194064925,2968.701961927127,V6,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C9,B2,no,no,Woven,9878607,C9,ST20C,8000-8999
2023-03-18,Biba,3485866436,ST07,C,9280,P28,R3,1,4623.64877789023,9280,2552.9361880440088,336.3531905977996,6390.710621358192,1767.0618434679618,V7,Cotton,Plain,Biba Plain Saree,Handwash Separately,C10,B3,yes,no,Woven,3485866,C10,ST07C,9000-9999
2023-01-02,Biba,4135979521,ST39,A,6342,P29,R4,1,3097.0514165116992,6342,1634.6500484813157,235.3674975759342,4471.98245394275,1374.9310374310508,V8,Cotton,Plain,Biba Plain Saree,Handwash Separately,C4,B3,yes,no,Tie-Dyed,4135979,C4,ST39A,6000-6999
2023-03-31,Aiba,8235072884,ST15,B,6437,P5,R2,1,2945.854043045286,6437,1575.0295156578172,243.09852421710912,4618.871960125073,1673.0179170797874,V9,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C8,B3,yes,no,Woven,8235072,C8,ST15B,6000-6999
2023-01-27,Ciba,6024271604,ST26,C,5762,P35,R1,1,2811.576379169448,5762,1699.9274682967566,203.10362658516217,3858.9689051180812,1047.3925259486332,V10,Cotton,Chiffon,Ciba Chiffon Saree,Handwash Separately,C6,B4,no,no,Tie-Dyed,6024271,C6,ST26C,5000-5999
2023-02-03,Ciba,2201333848,ST37,B,2590,P40,R1,1,1228.1222880562934,2590,760.0156230695073,91.49921884652463,1738.485158083968,510.3628700276745,V1,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C6,B1,yes,no,Woven,2201333,C6,ST37B,2000-2999
2023-02-11,Ciba,9187692597,ST01,C,9572,P9,R4,1,4540.251796567885,9572,1180.9809577504345,419.5509521124783,7971.468090137087,3431.2162935692013,V2,Linen,Plain,Ciba Plain Saree,Handwash Separately,C8,B1,yes,no,Woven,9187692,C8,ST01C,9000-9999
2023-01-20,Aiba,3931807994,ST38,B,5134,P18,R2,1,2346.707780966024,5134,397.41748395457006,236.8291258022715,4499.753390243158,2153.0456092771337,V3,Cotton,Crepe,Aiba Crepe Saree,Handwash Separately,C1,B1,no,no,Printed,3931807,C1,ST38B,5000-5999
2023-02-04,Aiba,6888397475,ST06,B,2090,P16,R1,1,1012.3245288358289,2090,372.8772670145133,85.85613664927433,1631.2665963362124,618.9420675003835,V4,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C2,B2,yes,no,Tie-Dyed,6888397,C2,ST06B,2000-2999
2023-01-27,Biba,8843760774,ST04,B,8243,P19,R1,1,3912.6343273069333,8243,21.721479955185433,411.06392600224075,7810.2145940425735,3897.58026673564,V5,Cotton,Plain,Biba Plain Saree,Handwash Separately,C4,B2,yes,no,Printed,8843760,C4,ST04B,8000-8999
2023-02-23,Ciba,9744964895,ST29,A,7690,P4,R2,1,3754.0787639976525,7690,2050.473077813714,281.9763461093143,5357.550576076971,1603.4718120793186,V6,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C10,B2,no,no,Embroidered,9744964,C10,ST29A,7000-7999
2023-01-23,Biba,6097274718,ST29,A,1001,P16,R2,1,499.27790272178873,1001,42.458637534129586,47.92706812329352,910.6142943425768,411.3363916207881,V7,Cotton,Plain,Biba Plain Saree,Handwash Separately,C9,B3,no,no,Printed,6097274,C9,ST29A,1000-1999
2023-03-22,Aiba,6487421744,ST21,A,8215,P25,R2,1,3929.0169227346437,8215,1273.061567299087,347.09692163504565,6594.841511065867,2665.8245883312234,V8,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C2,B3,no,no,Printed,6487421,C2,ST21A,8000-8999
2023-03-08,Ciba,3954529894,ST04,B,8853,P32,R1,1,4199.990958172008,8853,487.50795475069475,418.27460226246535,7947.217442986841,3747.2264848148334,V9,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C7,B3,no,no,Tie-Dyed,3954529,C7,ST04B,8000-8999
2023-01-19,Biba,3373891743,ST40,A,9775,P28,R4,1,4843.974136834298,9775,1180.9204325965704,429.70397837017146,8164.375589033258,3320.4014521989593,V10,Cotton,Plain,Biba Plain Saree,Handwash Separately,C8,B4,no,no,Tie-Dyed,3373891,C8,ST40A,9000-9999
2023-02-18,Aiba,7864747087,ST24,C,3232,P39,R4,1,1524.1074736478165,3232,265.5929502569259,148.3203524871537,2818.08669725592,1293.9792236081037,V1,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C3,B1,yes,no,Woven,7864747,C3,ST24C,3000-3999
2023-01-07,Biba,5894730143,ST02,B,4522,P40,R3,1,2204.129301844568,4522,814.2928603287969,185.38535698356017,3522.321782687643,1318.192480843075,V2,Cotton,Plain,Biba Plain Saree,Handwash Separately,C4,B1,no,no,Woven,5894730,C4,ST02B,4000-4999
2023-01-26,Biba,1308711971,ST25,A,1730,P21,R1,1,842.7522571513198,1730,56.891587678723006,83.65542061606385,1589.4529917052132,746.7007345538934,V3,Cotton,Plain,Biba Plain Saree,Handwash Separately,C6,B1,no,no,Woven,1308711,C6,ST25A,1000-1999
2023-01-15,Biba,8496037670,ST40,A,9850,P10,R4,1,4716.765470727609,9850,772.491963820493,453.8754018089753,8623.632634370531,3906.8671636429226,V4,Cotton,Plain,Biba Plain Saree,Handwash Separately,C2,B2,yes,no,Embroidered,8496037,C2,ST40A,9000-9999
2023-01-20,Ciba,4675789847,ST12,A,6575,P3,R3,1,2975.0460451659815,6575,57.61116019268448,325.86944199036583,6191.51939781695,3216.4733526509685,V5,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C1,B2,no,no,Printed,4675789,C1,ST12A,6000-6999
2023-03-15,Biba,6599810526,ST20,C,2855,P9,R2,0,0.0,0,0.0,0.0,0.0,0.0,V6,Cotton,Plain,Biba Plain Saree,Handwash Separately,C8,B2,yes,no,Woven,6599810,C8,ST20C,2000-2999
2023-04-03,Ciba,5827282929,ST21,C,3829,P29,R2,1,1906.5548433647823,3829,1057.6862251348082,138.56568874325959,2632.748086121932,726.1932427571496,V7,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C6,B3,yes,no,Woven,5827282,C6,ST21C,3000-3999
2023-03-13,Biba,9945534695,ST14,A,5018,P39,R4,1,2426.887115687734,5018,699.8476290226373,215.90761854886816,4102.244752428494,1675.3576367407604,V8,Cotton,Other,Biba Other Saree,Handwash Separately,C1,B3,yes,no,Tie-Dyed,9945534,C1,ST14A,5000-5999
2023-02-16,Ciba,9931487779,ST23,A,4590,P2,R3,1,2154.2259844576893,4590,661.1734810749325,196.4413259462534,3732.385192978814,1578.1592085211246,V9,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C9,B3,no,no,Woven,9931487,C9,ST23A,4000-4999
2023-03-02,Ciba,9569400534,ST38,C,5466,P23,R2,0,0.0,0,0.0,0.0,0.0,0.0,V10,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C7,B4,yes,no,Printed,9569400,C7,ST38C,5000-5999
2023-01-08,Ciba,4372626714,ST16,A,1593,P14,R4,1,794.3090640495204,1593,460.303688573253,56.63481557133735,1076.0614958554095,281.75243180588905,V1,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C8,B1,no,no,Tie-Dyed,4372626,C8,ST16A,1000-1999
2023-01-25,Biba,6736352872,ST15,B,8380,P19,R2,1,3829.8362448822727,8380,1561.8659419630494,340.90670290184755,6477.227355135103,2647.39111025283,V2,Cotton,Plain,Biba Plain Saree,Handwash Separately,C7,B1,no,no,Printed,6736352,C7,ST15B,8000-8999
2023-03-07,Ciba,6772130017,ST03,B,8689,P29,R3,1,4048.574135160585,8689,1908.550055053551,339.02249724732246,6441.427447699127,2392.853312538542,V3,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C5,B1,yes,no,Woven,6772130,C5,ST03B,8000-8999
2023-01-17,Ciba,9646776378,ST31,B,9359,P2,R1,1,4394.893682992712,9359,98.33621249296634,463.0331893753517,8797.630598131682,4402.73691513897,V4,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C9,B2,yes,no,Woven,9646776,C9,ST31B,9000-9999
2023-04-10,Ciba,4054024091,ST19,C,7293,P21,R2,0,0.0,0,0.0,0.0,0.0,0.0,V5,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C1,B2,no,no,Woven,4054024,C1,ST19C,7000-7999
2023-04-01,Ciba,9080846546,ST36,C,1269,P16,R4,1,587.2807126196573,1269,297.4701303670267,48.57649348164867,922.9533761513246,335.67266353166735,V6,Modal,Plain,Ciba Plain Saree,Handwash Separately,C3,B2,no,no,Woven,9080846,C3,ST36C,1000-1999
2023-02-28,Biba,4839396188,ST07,C,1941,P6,R3,1,955.6962301384418,1941,549.4459484122148,69.57770257938925,1321.9763490083958,366.280118869954,V7,Cotton,Plain,Biba Plain Saree,Handwash Separately,C9,B3,no,no,Printed,4839396,C9,ST07C,1000-1999
2023-03-20,Aiba,6280264389,ST24,B,2687,P7,R4,1,1249.8772475452595,2687,417.2662375905793,113.48668812047104,2156.2470742889495,906.36982674369,V8,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C5,B3,no,no,Embroidered,6280264,C5,ST24B,2000-2999
2023-02-07,Ciba,7954792369,ST40,C,1288,P3,R4,1,637.434702804748,1288,245.82530527683596,52.108734736158205,990.0659599870058,352.63125718225785,V9,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C5,B3,no,no,Printed,7954792,C5,ST40C,1000-1999
2023-02-04,Aiba,7346091351,ST23,C,4185,P13,R3,1,1884.0970724799256,4185,1193.365684222896,149.5817157888552,2842.052599988249,957.9555275083233,V10,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C3,B4,yes,no,Embroidered,7346091,C3,ST23C,4000-4999
2023-02-02,Aiba,8014224718,ST32,A,3982,P3,R2,0,0.0,0,0.0,0.0,0.0,0.0,V1,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C3,B1,no,no,Tie-Dyed,8014224,C3,ST32A,3000-3999
2023-03-30,Aiba,5548648560,ST15,B,8933,P26,R2,1,4449.965918811233,8933,1901.9473268517363,351.55263365741325,6679.500039490851,2229.5341206796184,V2,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C3,B1,yes,no,Tie-Dyed,5548648,C3,ST15B,8000-8999
2023-01-08,Biba,1991583191,ST09,A,3535,P40,R3,0,0.0,0,0.0,0.0,0.0,0.0,V3,Cotton,Plain,Biba Plain Saree,Handwash Separately,C5,B1,yes,no,Embroidered,1991583,C5,ST09A,3000-3999
2023-04-10,Ciba,7512329142,ST10,C,2613,P15,R2,1,1224.8273635698076,2613,580.6339643548872,101.61830178225564,1930.747733862857,705.9203702930495,V4,Cotton/Silk,Plain,Ciba Plain Saree,Dry Clean only,C7,B2,yes,no,Embroidered,7512329,C7,ST10C,2000-2999
2023-02-03,Aiba,5335810397,ST19,B,8148,P25,R2,1,3803.037885292444,8148,1859.9011896801671,314.40494051599165,5973.693869803841,2170.655984511397,V5,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C5,B2,no,no,Woven,5335810,C5,ST19B,8000-8999
2023-01-25,Ciba,3109537122,ST16,B,2669,P15,R4,1,1218.983086089771,2669,456.83918064420175,110.60804096778992,2101.5527783880084,882.5696922982374,V6,Cotton,Organza,Ciba Organza Saree,Handwash Separately,C1,B2,no,no,Tie-Dyed,3109537,C1,ST16B,2000-2999
2023-01-30,Ciba,5712302785,ST25,A,9515,P26,R1,1,4672.467980134652,9515,2171.6676280301776,367.16661859849114,6976.1657533713305,2303.6977732366786,V7,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C9,B3,no,no,Tie-Dyed,5712302,C9,ST25A,9000-9999
2023-02-10,Biba,1641163392,ST08,C,4358,P24,R3,1,2041.4451709579735,4358,514.7496113024804,192.162519434876,3651.087869262644,1609.6426983046704,V8,Cotton,Satin,Biba Satin Saree,Handwash Separately,C1,B3,yes,no,Tie-Dyed,1641163,C1,ST08C,4000-4999
2023-02-20,Aiba,2074748555,ST39,C,1781,P23,R4,1,835.7981839816273,1781,265.17340278286565,75.79132986085672,1440.0352673562777,604.2370833746504,V9,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C7,B3,yes,no,Printed,2074748,C7,ST39C,1000-1999
2023-03-02,Ciba,3424327593,ST15,A,2164,P12,R2,1,1009.7239739671252,2164,260.052612688281,95.19736936558596,1808.750017946133,799.0260439790079,V10,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C2,B4,yes,no,Tie-Dyed,3424327,C2,ST15A,2000-2999
2023-03-25,Biba,6416130146,ST03,A,3282,P31,R3,1,1532.0498924050723,3282,976.6183462482705,115.26908268758649,2190.112571064143,658.0626786590708,V1,Cotton,Plain,Biba Plain Saree,Handwash Separately,C1,B1,yes,no,Embroidered,6416130,C1,ST03A,3000-3999
2023-01-10,Aiba,6727089059,ST23,C,8362,P5,R3,1,3812.4494226434003,8362,706.1927216216443,382.7903639189178,7273.016914459437,3460.567491816037,V2,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C3,B1,no,no,Tie-Dyed,6727089,C3,ST23C,8000-8999
2023-03-17,Biba,2506897102,ST04,C,1859,P26,R1,0,0.0,0,0.0,0.0,0.0,0.0,V3,Cotton,Satin,Biba Satin Saree,Handwash Separately,C7,B1,no,no,Embroidered,2506897,C7,ST04C,1000-1999
2023-02-27,Aiba,3138442450,ST25,A,6142,P24,R1,1,2878.528333272224,6142,921.7100219399573,261.01449890300216,4959.2754791570405,2080.7471458848167,V4,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C9,B2,no,no,Printed,3138442,C9,ST25A,6000-6999
2023-02-01,Ciba,9112666716,ST14,C,6051,P31,R4,1,2761.270662518287,6051,1390.1956769173894,233.04021615413055,4427.76410692848,1666.4934444101932,V5,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C5,B2,yes,no,Woven,9112666,C5,ST14C,6000-6999
2023-03-13,Aiba,8510332653,ST04,C,2295,P28,R1,1,1089.7658905461374,2295,379.0739757791558,95.79630121104222,1820.129723009802,730.3638324636647,V6,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C7,B2,no,no,Embroidered,8510332,C7,ST04C,2000-2999
2023-02-02,Ciba,7646311075,ST15,A,6569,P28,R2,1,3021.877901839566,6569,1056.2027217627312,275.6398639118635,5237.157414325406,2215.2795124858394,V7,Cotton,Georgette,Ciba Georgette Saree,Handwash Separately,C8,B3,yes,no,Woven,7646311,C8,ST15A,6000-6999
2023-01-28,Aiba,1730750614,ST39,B,7290,P28,R4,1,3328.5397356937447,7290,339.62346960951436,347.5188265195243,6602.857703870961,3274.3179681772162,V8,Cotton,Other,Aiba Other Saree,Handwash Separately,C5,B3,no,no,Printed,1730750,C5,ST39B,7000-7999
2023-02-07,Biba,4273593651,ST34,B,1948,P22,R1,1,921.6886151883542,1948,536.7356645537901,70.5632167723105,1340.7011186738994,419.01250348554515,V9,Modal,Plain,Biba Plain Saree,Handwash Separately,C5,B3,no,no,Embroidered,4273593,C5,ST34B,1000-1999
2023-02-24,Aiba,2040418276,ST03,B,4376,P1,R3,1,1989.7783608960597,4376,198.27600362433128,208.88619981878344,3968.8377965568848,1979.059435660825,V10,Modal,Plain,Aiba Plain Saree,Handwash Separately,C4,B4,yes,no,Printed,2040418,C4,ST03B,4000-4999
2023-02-16,Aiba,5887477865,ST19,B,5780,P6,R2,1,2689.527288211509,5780,607.750106962066,258.6124946518967,4913.637398386038,2224.1101101745285,V1,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C4,B1,no,no,Printed,5887477,C4,ST19B,5000-5999
2023-02-19,Biba,9640997704,ST14,B,7163,P28,R4,1,3390.8514422133894,7163,1979.022793809749,259.19886030951255,4924.778345880739,1533.9269036673495,V2,Cotton,Plain,Biba Plain Saree,Handwash Separately,C4,B1,no,no,Tie-Dyed,9640997,C4,ST14B,7000-7999
2023-03-03,Biba,7554331981,ST34,C,2592,P30,R1,1,1166.772341588007,2592,484.7963321181388,105.36018339409307,2001.8434844877681,835.0711428997611,V3,Cotton,Plain,Biba Plain Saree,Handwash Separately,C2,B1,yes,no,Embroidered,7554331,C2,ST34C,2000-2999
2023-02-03,Aiba,2086681830,ST07,C,1662,P27,R3,0,0.0,0,0.0,0.0,0.0,0.0,V4,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C9,B2,yes,no,Tie-Dyed,2086681,C9,ST07C,1000-1999
2023-02-16,Biba,5321983243,ST12,A,3908,P38,R3,1,1819.464771380308,3908,1018.685032061849,144.46574839690754,2744.849219541243,925.3844481609351,V5,Cotton,Plain,Biba Plain Saree,Handwash Separately,C2,B2,no,no,Printed,5321983,C2,ST12A,3000-3999
2023-02-19,Biba,8039489360,ST16,B,4124,P10,R4,1,2059.310897632981,4124,802.6215840951645,166.06892079524178,3155.3094951095936,1095.9985974766128,V6,Cotton,Plain,Biba Plain Saree,Handwash Separately,C1,B2,yes,no,Embroidered,8039489,C1,ST16B,4000-4999
